Order ID,Ship Mode,Customer ID,Region,Segment,Category,Sub-Category,Product Name,Product ID,Quantity,Revenue,Discount,Profit
CA-2012-164497,First Class,AJ-10945,West,Consumer,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",OFF-AP-10004655,4,45.28,0,15.3952
US-2012-153283,Standard Class,EB-14110,East,Consumer,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001539,2,15.56,0,7.3132
CA-2013-108056,Standard Class,ES-14080,West,Corporate,Technology,Phones,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817,3,859.2,0.2,75.18
CA-2014-127726,Second Class,SS-20410,South,Consumer,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",OFF-AP-10002578,4,195.68,0,50.8768
CA-2014-127726,Second Class,SS-20410,South,Consumer,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",OFF-FA-10000992,4,14.2,0,6.674
CA-2014-110198,First Class,AG-10900,South,Consumer,Furniture,Bookcases,Bush Somerset Collection Bookcase,FUR-BO-10001798,3,314.352,0.2,-15.7176
CA-2014-110198,First Class,AG-10900,South,Consumer,Office Supplies,Labels,Avery 492,OFF-LA-10004409,2,4.608,0.2,1.4976
CA-2014-130715,Standard Class,CY-12745,West,Corporate,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621,5,17.9,0,8.771
CA-2011-155264,Second Class,RP-19270,West,Corporate,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,OFF-BI-10003196,1,2.992,0.2,1.122
CA-2011-155264,Second Class,RP-19270,West,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,OFF-BI-10003727,6,20.064,0.2,7.0224
CA-2011-155264,Second Class,RP-19270,West,Corporate,Office Supplies,Paper,Xerox 1917,OFF-PA-10003228,3,146.73,0,68.9631
CA-2011-155264,Second Class,RP-19270,West,Corporate,Office Supplies,Labels,Avery 480,OFF-LA-10002787,5,18.75,0,9
CA-2011-155264,Second Class,RP-19270,West,Corporate,Technology,Phones,Panasonic KX TS208W Corded phone,TEC-PH-10001305,3,117.576,0.2,11.7576
CA-2013-119123,Standard Class,DB-13360,West,Home Office,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,OFF-BI-10001036,7,51.184,0.2,19.194
CA-2014-109085,First Class,CK-12325,East,Home Office,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",FUR-TA-10001086,5,455.97,0.4,-106.393
CA-2014-109085,First Class,CK-12325,East,Home Office,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",OFF-BI-10001525,5,5.715,0.7,-4.7625
CA-2014-109085,First Class,CK-12325,East,Home Office,Technology,Phones,Vtech CS6719,TEC-PH-10000526,1,57.594,0.4,-11.5188
CA-2014-109085,First Class,CK-12325,East,Home Office,Furniture,Furnishings,Flat Face Poster Frame,FUR-FU-10004973,2,30.144,0.2,8.2896
CA-2014-109085,First Class,CK-12325,East,Home Office,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,FUR-CH-10003981,5,899.43,0.3,-12.849
CA-2013-114860,Standard Class,DN-13690,West,Consumer,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,FUR-FU-10000277,8,842.72,0,202.2528
CA-2013-114860,Standard Class,DN-13690,West,Consumer,Furniture,Furnishings,Magnifier Swing Arm Lamp,FUR-FU-10001934,2,41.96,0,10.9096
CA-2013-159009,Standard Class,DP-13105,West,Corporate,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",OFF-BI-10004970,4,13.216,0.2,4.4604
CA-2013-159009,Standard Class,DP-13105,West,Corporate,Furniture,Chairs,Global Deluxe Steno Chair,FUR-CH-10003396,3,184.752,0.2,-20.7846
CA-2014-148411,First Class,RO-19780,Central,Consumer,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,FUR-CH-10003973,2,520.464,0.3,-14.8704
CA-2014-148411,First Class,RO-19780,Central,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,OFF-PA-10002109,3,11.424,0.2,3.7128
CA-2012-110324,Standard Class,MA-17560,Central,Home Office,Office Supplies,Paper,Xerox 207,OFF-PA-10001826,3,19.44,0,9.3312
CA-2012-110324,Standard Class,MA-17560,Central,Home Office,Office Supplies,Art,Newell 307,OFF-AR-10000823,2,3.64,0,1.0192
CA-2012-110324,Standard Class,MA-17560,Central,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776,2,18.54,0,8.7138
CA-2013-168046,Second Class,JD-15895,East,Corporate,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",OFF-BI-10003676,5,43.12,0.2,15.092
CA-2013-168046,Second Class,JD-15895,East,Corporate,Furniture,Tables,Chromcraft Round Conference Tables,FUR-TA-10001095,3,313.722,0.4,-99.3453
CA-2013-168046,Second Class,JD-15895,East,Corporate,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,FUR-FU-10000747,1,45.98,0,7.8166
CA-2013-168046,Second Class,JD-15895,East,Corporate,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337,7,428.68,0,0
CA-2014-111591,Standard Class,PS-18970,West,Home Office,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",OFF-BI-10004410,6,30.576,0.2,10.3194
CA-2014-111591,Standard Class,PS-18970,West,Home Office,Office Supplies,Fasteners,"Super Bands, 12/Pack",OFF-FA-10004838,7,13.02,0,0.3906
CA-2014-111591,Standard Class,PS-18970,West,Home Office,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",FUR-FU-10002364,3,22.14,0,6.4206
CA-2014-111591,Standard Class,PS-18970,West,Home Office,Office Supplies,Storage,Fellowes Officeware Wire Shelving,OFF-ST-10001809,4,359.32,0,7.1864
US-2011-166828,First Class,JF-15415,Central,Consumer,Office Supplies,Paper,Xerox 1899,OFF-PA-10001846,2,11.56,0,5.6644
CA-2011-108147,Standard Class,RD-19480,East,Consumer,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",OFF-BI-10003876,2,68.48,0.2,25.68
CA-2011-108147,Standard Class,RD-19480,East,Consumer,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470,6,1676.88,0,83.844
CA-2013-154998,First Class,ES-14080,East,Corporate,Office Supplies,Paper,Xerox 1939,OFF-PA-10004243,2,37.94,0,18.2112
CA-2014-113460,Second Class,KN-16390,East,Corporate,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,FUR-CH-10000422,3,272.97,0,43.6752
CA-2012-111339,First Class,VP-21760,East,Corporate,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",FUR-FU-10002506,4,41.568,0.2,-4.1568
CA-2012-111339,First Class,VP-21760,East,Corporate,Furniture,Chairs,Novimex Swivel Fabric Task Chair,FUR-CH-10000863,3,317.058,0.3,-86.0586
CA-2012-111339,First Class,VP-21760,East,Corporate,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988,5,8.04,0.2,2.9145
CA-2014-102820,Standard Class,CS-11950,West,Consumer,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,TEC-PH-10003437,7,419.944,0.2,52.493
CA-2013-149671,Standard Class,KB-16600,West,Corporate,Office Supplies,Supplies,Acme Box Cutter Scissors,OFF-SU-10002537,6,61.38,0,15.9588
CA-2012-126347,Second Class,AJ-10945,West,Consumer,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063,2,50,0,10.5
CA-2014-108756,Standard Class,PO-18865,East,Consumer,Technology,Accessories,Memorex Micro Travel Drive 4 GB,TEC-AC-10003237,3,31.8,0,13.674
CA-2014-155362,Standard Class,DP-13105,Central,Corporate,Office Supplies,Storage,Adjustable Personal File Tote,OFF-ST-10001031,2,32.56,0,8.4656
CA-2013-117625,Standard Class,GM-14500,Central,Consumer,Office Supplies,Envelopes,Grip Seal Envelopes,OFF-EN-10001535,2,7.072,0.2,2.3868
CA-2011-154158,Second Class,CC-12670,South,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,OFF-PA-10001295,3,45.528,0.2,15.9348
CA-2011-154158,Second Class,CC-12670,South,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",FUR-CH-10004698,1,64.784,0.2,6.4784
CA-2011-154158,Second Class,CC-12670,South,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078,2,424.272,0.2,-10.6068
CA-2011-154158,Second Class,CC-12670,South,Consumer,Office Supplies,Art,Prang Dustless Chalk Sticks,OFF-AR-10001868,1,1.344,0.2,0.504
CA-2011-154158,Second Class,CC-12670,South,Consumer,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950,5,83.92,0.2,-1.049
CA-2014-100433,Standard Class,SJ-20125,East,Home Office,Office Supplies,Paper,Xerox 226,OFF-PA-10003441,4,25.92,0,12.4416
CA-2014-163097,Standard Class,SF-20200,West,Consumer,Furniture,Furnishings,Flat Face Poster Frame,FUR-FU-10004973,8,120.576,0.2,33.1584
US-2014-127292,Standard Class,RM-19375,East,Consumer,Office Supplies,Paper,Xerox 191,OFF-PA-10000157,4,79.92,0,37.5624
US-2014-127292,Standard Class,RM-19375,East,Consumer,Office Supplies,Paper,Xerox 1881,OFF-PA-10001970,1,12.28,0,5.7716
US-2014-127292,Standard Class,RM-19375,East,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,OFF-AP-10000828,3,542.94,0,152.0232
US-2014-127292,Standard Class,RM-19375,East,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,OFF-EN-10001509,1,2.04,0,0.9588
CA-2012-163734,Standard Class,KM-16375,Central,Home Office,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,OFF-ST-10003692,5,228.92,0.2,14.3075
CA-2014-162474,First Class,FH-14275,Central,Corporate,Technology,Phones,PowerGen Dual USB Car Charger,TEC-PH-10004700,1,7.992,0.2,2.5974
CA-2012-130848,Same Day,DG-13300,West,Corporate,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,FUR-CH-10000422,8,582.336,0.2,-29.1168
CA-2011-125997,First Class,MW-18220,East,Consumer,Technology,Phones,Ooma Telo VoIP Home Phone System,TEC-PH-10003484,5,629.95,0,157.4875
CA-2011-125997,First Class,MW-18220,East,Consumer,Furniture,Chairs,Global Leather Executive Chair,FUR-CH-10001394,2,631.782,0.1,140.396
CA-2011-125997,First Class,MW-18220,East,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,FUR-BO-10002213,2,801.568,0.2,-10.0196
CA-2011-125997,First Class,MW-18220,East,Consumer,Office Supplies,Labels,Avery 485,OFF-LA-10002762,6,75.18,0,35.3346
CA-2011-125997,First Class,MW-18220,East,Consumer,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,OFF-AP-10003842,1,30.98,0,8.0548
CA-2011-125997,First Class,MW-18220,East,Consumer,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072,9,1349.91,0,661.4559
CA-2013-103128,Standard Class,SC-20845,Central,Consumer,Office Supplies,Art,Newell 332,OFF-AR-10003394,6,14.112,0.2,1.2348
CA-2012-167696,Standard Class,BD-11500,South,Consumer,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001539,4,31.12,0,14.6264
CA-2011-159814,Standard Class,LP-17080,West,Consumer,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,FUR-FU-10001731,2,4.272,0.2,0.9612
CA-2013-105459,Second Class,NP-18700,East,Consumer,Furniture,Tables,Chromcraft Round Conference Tables,FUR-TA-10001095,2,209.148,0.4,-66.2302
CA-2013-105459,Second Class,NP-18700,East,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078,6,1591.02,0,286.3836
CA-2014-141663,Standard Class,DP-13105,East,Corporate,Office Supplies,Fasteners,Translucent Push Pins by OIC,OFF-FA-10004076,5,7.92,0.2,1.683
CA-2011-152618,First Class,RB-19465,Central,Home Office,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,TEC-MA-10003626,2,574.91,0.3,156.047
CA-2011-152618,First Class,RB-19465,Central,Home Office,Office Supplies,Paper,Xerox 1963,OFF-PA-10001215,2,8.448,0.2,2.64
CA-2014-162789,Second Class,LC-17140,East,Consumer,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842,9,1071,0,171.36
CA-2014-162789,Second Class,LC-17140,East,Consumer,Furniture,Furnishings,Eldon 500 Class Desk Accessories,FUR-FU-10004864,1,12.07,0,3.9831
US-2014-110149,First Class,WB-21850,East,Consumer,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,OFF-BI-10000014,1,3.273,0.7,-2.5093
US-2014-110149,First Class,WB-21850,East,Consumer,Furniture,Furnishings,"Contract Clock, 14"", Brown",FUR-FU-10001475,5,87.92,0.2,15.386
CA-2013-108959,Second Class,MH-17785,West,Corporate,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",OFF-ST-10001272,1,104.696,0.2,6.5435
CA-2012-164777,First Class,SC-20305,West,Consumer,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,FUR-CH-10002024,5,2803.92,0.2,0
CA-2013-132017,First Class,MH-17620,Central,Corporate,Office Supplies,Binders,GBC Recycled VeloBinder Covers,OFF-BI-10004001,2,6.816,0.8,-11.5872
CA-2012-127824,Standard Class,JC-15775,West,Consumer,Technology,Phones,Motorola L703CM,TEC-PH-10004094,2,249.584,0.2,15.599
CA-2012-127824,Standard Class,JC-15775,West,Consumer,Office Supplies,Paper,Xerox 1903,OFF-PA-10001184,3,17.94,0,8.7906
CA-2012-127824,Standard Class,JC-15775,West,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,FUR-FU-10002505,3,10.11,0,3.2352
CA-2011-148285,Standard Class,RD-19810,South,Home Office,Office Supplies,Paper,Xerox 2,OFF-PA-10001166,2,10.368,0.2,3.6288
CA-2011-148285,Standard Class,RD-19810,South,Home Office,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000349,3,11.952,0.2,4.0338
CA-2014-152926,Second Class,SC-20695,Central,Corporate,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,OFF-AP-10004708,2,15.224,0.8,-38.8212
CA-2014-152926,Second Class,SC-20695,Central,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,OFF-AP-10001947,6,21.984,0.8,-56.0592
CA-2011-145254,Standard Class,NC-18535,West,Corporate,Technology,Phones,VTech DS6151,TEC-PH-10000441,6,604.752,0.2,60.4752
CA-2011-145254,Standard Class,NC-18535,West,Corporate,Office Supplies,Supplies,Acme Softgrip Scissors,OFF-SU-10004664,5,40.7,0,11.803
CA-2011-145254,Standard Class,NC-18535,West,Corporate,Technology,Phones,AT&T CL2909,TEC-PH-10004531,3,302.376,0.2,37.797
CA-2011-145254,Standard Class,NC-18535,West,Corporate,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,TEC-AC-10002167,3,45,0,4.95
CA-2011-116246,Second Class,LW-17215,East,Consumer,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,FUR-CH-10002024,6,3785.292,0.1,420.588
CA-2013-160479,Standard Class,AH-10585,West,Consumer,Office Supplies,Art,SANFORD Major Accent Highlighters,OFF-AR-10002445,5,35.4,0,13.452
CA-2011-167486,Standard Class,JO-15145,East,Corporate,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,FUR-FU-10003268,5,199.9,0,39.98
CA-2011-152100,Standard Class,VW-21775,Central,Corporate,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,FUR-CH-10000015,8,1212.96,0.3,-69.312
CA-2012-166219,Standard Class,BP-11185,Central,Corporate,Technology,Phones,Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,5,1099.96,0.2,82.497
CA-2012-166219,Standard Class,BP-11185,Central,Corporate,Furniture,Tables,Hon 2111 Invitation Series Straight Table,FUR-TA-10004607,1,103.481,0.3,-16.2613
CA-2012-111864,Same Day,PP-18955,East,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,OFF-LA-10004677,2,5.904,0.2,1.9926
CA-2012-119627,Standard Class,SC-20725,West,Consumer,Technology,Accessories,Imation Clip USB flash drive - 8 GB,TEC-AC-10002217,2,30.08,0.2,-5.264
CA-2012-119627,Standard Class,SC-20725,West,Consumer,Office Supplies,Paper,Xerox 21,OFF-PA-10001937,7,36.288,0.2,12.7008
CA-2012-119627,Standard Class,SC-20725,West,Consumer,Office Supplies,Art,Newell 336,OFF-AR-10000203,3,10.272,0.2,1.1556
CA-2012-119627,Standard Class,SC-20725,West,Consumer,Technology,Accessories,First Data FD10 PIN Pad,TEC-AC-10001142,4,252.8,0.2,-31.6
CA-2012-160787,Same Day,BM-11785,East,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",OFF-BI-10003712,2,2.946,0.7,-2.0622
CA-2014-107853,Standard Class,CD-11920,West,Consumer,Office Supplies,Paper,Xerox 201,OFF-PA-10000520,2,12.96,0,6.2208
CA-2014-126144,Standard Class,GM-14680,East,Consumer,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,TEC-PH-10001079,4,285.576,0.4,-57.1152
US-2011-154655,Standard Class,BP-11050,Central,Corporate,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898,2,22.24,0.2,2.502
CA-2011-100391,Standard Class,BW-11065,East,Consumer,Office Supplies,Paper,Strathmore Photo Frame Cards,OFF-PA-10001471,2,14.62,0,6.7252
CA-2011-165477,Second Class,RE-19405,East,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,OFF-AP-10003281,5,48.36,0.2,6.045
CA-2014-165904,Standard Class,HR-14770,South,Home Office,Office Supplies,Art,50 Colored Long Pencils,OFF-AR-10003156,2,16.256,0.2,1.2192
CA-2014-165904,Standard Class,HR-14770,South,Home Office,Technology,Phones,AT&T 1080 Corded phone,TEC-PH-10000576,2,219.184,0.2,19.1786
CA-2012-104052,First Class,TP-21565,Central,Corporate,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215,4,95.84,0.2,34.742
CA-2012-168277,Standard Class,KB-16315,Central,Consumer,Office Supplies,Labels,Avery 476,OFF-LA-10004484,3,12.39,0,5.6994
CA-2013-158617,Standard Class,AC-10660,Central,Consumer,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245,6,35.88,0,16.146
CA-2014-136882,Standard Class,DN-13690,Central,Consumer,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",FUR-FU-10003664,5,477.3,0,138.417
US-2013-148957,Standard Class,CC-12430,West,Home Office,Office Supplies,Labels,Avery 481,OFF-LA-10002195,4,12.32,0,5.9136
CA-2011-140032,Standard Class,TS-21340,West,Consumer,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",OFF-BI-10000822,2,8.608,0.2,3.0128
CA-2014-145506,Standard Class,MO-17800,West,Home Office,Office Supplies,Storage,Eldon Gobal File Keepers,OFF-ST-10004963,9,136.26,0,5.4504
CA-2012-129546,Standard Class,RP-19855,West,Corporate,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",OFF-AP-10002495,3,186.15,0,55.845
CA-2012-129546,Standard Class,RP-19855,West,Corporate,Office Supplies,Binders,GBC Recycled VeloBinder Covers,OFF-BI-10004001,6,81.792,0.2,26.5824
CA-2012-129546,Standard Class,RP-19855,West,Corporate,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884,3,47.19,0,13.6851
CA-2012-129546,Standard Class,RP-19855,West,Corporate,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555,2,36.784,0.2,-8.2764
CA-2013-140977,Second Class,JL-15175,South,Home Office,Technology,Machines,Penpower WorldCard Pro Card Scanner,TEC-MA-10003493,1,91.475,0.5,-1.8295
CA-2014-151855,Standard Class,BW-11110,South,Corporate,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10002380,3,27.192,0.2,0.3399
CA-2014-151855,Standard Class,BW-11110,South,Corporate,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209,5,12.06,0.7,-10.05
CA-2011-138240,Standard Class,SJ-20500,West,Consumer,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,OFF-AR-10002135,3,144.6,0,41.934
CA-2011-138240,Standard Class,SJ-20500,West,Consumer,Technology,Phones,iOttie HLCRIO102 Car Mount,TEC-PH-10002583,1,15.992,0.2,-2.9985
CA-2011-101833,Second Class,FG-14260,East,Home Office,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,OFF-PA-10003591,3,34.44,0,17.22
CA-2011-100867,Standard Class,EH-14125,West,Home Office,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,TEC-PH-10004922,6,321.552,0.2,20.097
US-2014-109610,Second Class,BS-11590,South,Corporate,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,FUR-CH-10001854,2,701.96,0,168.4704
CA-2011-156545,First Class,JS-16030,East,Consumer,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,OFF-AR-10003560,4,19.456,0.2,3.4048
CA-2011-109127,Standard Class,JC-15775,East,Consumer,Office Supplies,Labels,Avery 492,OFF-LA-10004409,6,17.28,0,7.9488
CA-2013-126858,Standard Class,JM-15265,West,Corporate,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,FUR-FU-10000448,2,31.96,0,1.598
CA-2014-102925,Second Class,CD-12280,East,Consumer,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,6,164.688,0.2,55.5822
CA-2014-102925,Second Class,CD-12280,East,Consumer,Furniture,Tables,Balt Split Level Computer Training Table,FUR-TA-10003469,2,166.5,0.4,-66.6
CA-2014-102925,Second Class,CD-12280,East,Consumer,Office Supplies,Paper,Xerox 202,OFF-PA-10001870,2,12.96,0,6.2208
CA-2014-102925,Second Class,CD-12280,East,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071,2,110.96,0,53.2608
CA-2014-102925,Second Class,CD-12280,East,Consumer,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448,2,99.98,0,3.9992
CA-2014-102925,Second Class,CD-12280,East,Consumer,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,1,11.424,0.2,3.7128
CA-2014-102925,Second Class,CD-12280,East,Consumer,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,FUR-CH-10004875,2,128.124,0.1,24.2012
CA-2014-102925,Second Class,CD-12280,East,Consumer,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",FUR-FU-10004245,5,101.4,0,38.532
CA-2012-100818,Second Class,JM-15265,Central,Corporate,Office Supplies,Labels,Avery 501,OFF-LA-10000443,2,5.904,0.2,1.9926
CA-2012-100818,Second Class,JM-15265,Central,Corporate,Office Supplies,Paper,Xerox 1988,OFF-PA-10001125,7,173.488,0.2,54.215
CA-2012-100818,Second Class,JM-15265,Central,Corporate,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",FUR-FU-10002703,2,51.56,0.6,-61.872
CA-2012-100818,Second Class,JM-15265,Central,Corporate,Office Supplies,Binders,Storex Dura Pro Binders,OFF-BI-10004364,3,3.564,0.8,-6.237
CA-2011-126193,Standard Class,SS-20410,Central,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,OFF-FA-10000936,5,13.16,0.2,4.1125
CA-2011-126193,Standard Class,SS-20410,Central,Consumer,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,OFF-BI-10001249,3,3.828,0.8,-6.5076
CA-2011-126193,Standard Class,SS-20410,Central,Consumer,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,OFF-BI-10004632,5,304.99,0.8,-533.7325
CA-2014-150504,Standard Class,HG-14845,Central,Consumer,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615,2,18.16,0.2,1.816
CA-2012-158351,Second Class,BC-11125,East,Home Office,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838,2,319.984,0.2,91.9954
CA-2011-122679,Standard Class,AB-10255,West,Home Office,Office Supplies,Art,Crayola Colored Pencils,OFF-AR-10004757,6,19.68,0,6.4944
CA-2013-164770,Second Class,MY-18295,Central,Corporate,Furniture,Bookcases,Sauder Camden County Collection Library,FUR-BO-10003893,10,781.864,0.32,-137.976
CA-2013-164770,Second Class,MY-18295,Central,Corporate,Office Supplies,Paper,Xerox 1962,OFF-PA-10003893,9,30.816,0.2,9.63
CA-2014-130505,Same Day,NF-18385,East,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",FUR-TA-10001932,3,673.344,0.3,-76.9536
US-2014-125213,First Class,NB-18655,East,Corporate,Office Supplies,Fasteners,Stockwell Push Pins,OFF-FA-10001561,3,6.54,0,2.1582
CA-2012-156566,First Class,EM-13960,West,Consumer,Technology,Phones,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817,2,572.8,0.2,50.12
US-2013-102232,Standard Class,MF-17665,South,Corporate,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",OFF-AR-10000538,7,197.05,0,59.115
CA-2014-111738,Standard Class,CM-12385,West,Consumer,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,OFF-BI-10004584,8,2022.272,0.2,682.5168
CA-2014-111738,Standard Class,CM-12385,West,Consumer,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,OFF-AR-10000817,3,9.12,0,3.1008
CA-2014-163188,Same Day,EC-14050,Central,Consumer,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,OFF-BI-10000756,9,38.16,0,19.08
CA-2013-105207,Standard Class,BO-11350,Central,Corporate,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",FUR-TA-10000617,7,1592.85,0,350.427
CA-2013-105207,Standard Class,BO-11350,Central,Corporate,Office Supplies,Binders,Storex Dura Pro Binders,OFF-BI-10004364,2,11.88,0,5.346
US-2013-123610,Standard Class,VM-21835,West,Consumer,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,TEC-AC-10004518,6,120,0,46.8
